"PM00KQ02","PM033Q01","PM034Q01T","PM155Q01","PM273Q01T","PM408Q01T","PM411Q01","PM411Q02","PM420Q01T","PM442Q02","PM446Q01","PM442Q02.1","PM464Q01T","PM474Q01","PM559Q01","PM800Q01","PM803Q01T","PM828Q01","PM828Q02","PM828Q03","PM915Q01","PM915Q02"
"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","1","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1"
"0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1"
"0","0","0","1","0","1","1","0","1","1","1","1","0","1","1","1","0","0","1","0","1","1"
"0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","1"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1"
"0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"0","1","1","1","0","0","1","1","1","1","1","1","0","0","0","1","0","1","1","0","0","1"
"0","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1","0","1","1","0","1","1"
"0","1","0","1","0","0","1","0","1","1","1","1","0","1","1","1","0","1","1","1","0","1"
"0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0","1","0"
"0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","1","1","0","1","0","1","0","0","0","0","1","1","1","0","0","1","1","0","1"
"0","1","1","0","1","1","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","1"
"0","1","0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1"
"0","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","0","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","1","1","0","1"
"0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","0","1"
"0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","1"
"0","1","0","0","1","0","1","0","0","0","1","0","0","1","1","1","0","1","1","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","1","0","1","1"
"0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","1"
"0","0","0","1","1","1","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","1","0","0","1"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0"
"0","1","1","0","1","0","1","0","0","0","1","0","0","1","1","1","0","0","1","1","0","1"
"0","1","1","1","0","1","0","1","0","0","1","0","0","1","1","1","0","1","1","0","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","1"
"1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0"
"0","0","0","1","0","0","1","0","1","1","1","1","0","1","1","1","0","0","1","0","1","0"
"1","1","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","1","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1"
"0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","1","0","1","1","1","0","1"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1"
"0","0","1","0","1","0","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0","1"
"1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","1","0","1","0","1","0","1"
"0","1","0","1","1","0","0","0","0","1","1","1","0","1","0","1","0","0","1","0","0","0"
"0","1","0","0","1","0","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","1","0","0","1","0","1","0","0","0","1","0","1","1","0","1","1","0","1","1"
"0","1","0","1","1","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1"
"0","1","0","1","0","1","1","0","0","0","1","0","0","1","0","1","0","1","1","1","1","1"
"0","0","1","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1"
"0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1"
"0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","0","0","0","1","0","1"
"0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","1","0","1","0","1","0","1","0","1","0","0","1","1","1","0","1","1","1","0","1"
"0","1","1","1","0","1","1","0","1","1","1","1","0","1","1","1","0","1","1","0","0","1"
"0","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","0","0","1","0","0","1"
"0","0","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","0","1","0","1","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1"
"1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0"
"0","1","1","1","1","1","0","1","1","0","0","0","1","1","1","0","1","1","1","1","1","1"
"0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","1"
"0","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","1"
"1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1"
"0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","1","0","1"
"0","0","1","1","1","0","0","0","1","1","0","1","0","1","1","1","0","0","1","0","1","1"
"1","0","1","1","1","0","0","1","1","0","1","0","1","1","0","1","0","1","1","1","1","1"
"0","1","0","1","0","1","0","0","1","0","1","0","0","0","1","1","0","0","0","0","1","0"
"0","1","0","0","1","1","0","0","1","0","1","0","0","1","1","1","0","0","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","1","1","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1"
"1","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","1","1","1"
"0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1"
"1","0","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","0","1","0","1"
"0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","0","1","1","1","1","0"
"0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","1","0","0","0","1","0","0"
"0","1","0","1","1","1","0","1","1","0","1","0","0","0","1","1","0","1","1","1","0","1"
"0","1","1","1","0","0","1","1","0","0","1","0","0","0","1","1","0","0","0","0","1","1"
"0","1","0","1","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
"0","1","0","1","0","1","1","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0"
"0","0","0","1","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1"
"0","0","0","0","0","1","0","1","0","0","1","0","0","1","1","1","0","0","1","0","0","1"
"0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","1"
"0","1","1","0","1","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","1","1"
"0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","1","0","0"
"0","1","0","1","1","1","1","0","1","0","1","0","0","1","1","1","0","1","1","0","0","1"
"0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","1"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","1","1","0","0","1","0","0","0","0","1","1","1","0","1","1","0","1","1"
"0","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0","0","1","1"
"0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","1"
"0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1"
"0","1","0","1","1","0","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0","0","0","1","0","1","0","0","1","1","1","1","0","1","1","1","0","0","0","0","1","1"
"0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","1"
"0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1"
"0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","1","0","0","0"
"0","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","0","1","1","1","1","1"
"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","0","1","1","1","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"0","1","0","1","1","0","1","1","1","0","1","0","0","1","1","1","0","1","1","0","1","1"
"0","1","0","1","0","0","0","1","1","0","1","0","0","0","1","1","0","0","1","0","0","0"
"0","1","0","1","1","1","0","0","0","0","1","0","1","1","1","1","0","1","1","1","0","1"
"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","0","1","1","0","1","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","1","1","0","1","0","1","0","1","0","1","1","1","1","0","1","0","1","0","1"
"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1"
"0","0","1","1","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","0","0"
"0","1","0","1","1","0","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1"
"0","0","1","1","1","1","1","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1"
"0","0","0","1","0","1","1","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","1"
"0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","1","0","0","1","1","1","1"
"0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0"
"0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1"
"0","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","1","1"
"0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1"
"0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","1","1","1","0","0"
"0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","0","0","1","1","1","1"
"0","1","1","1","0","0","1","0","1","1","1","1","1","0","0","1","0","0","1","0","1","1"
"1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
"0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0"
"1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0"
"0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1"
"0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0"
"0","1","1","1","1","1","1","0","0","1","1","1","0","1","1","1","1","0","0","0","1","1"
"1","1","0","1","1","0","0","0","0","1","1","1","0","1","0","1","0","0","1","0","0","0"
"0","1","0","1","1","1","0","0","0","0","1","0","0","1","1","1","0","1","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","0","0","1"
"0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","1","1","0","1","1","0","1"
"0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","1","1","0","1"
"1","0","0","0","0","1","0","0","1","1","1","1","0","1","1","1","0","1","1","0","1","1"
"0","1","1","1","0","0","1","0","0","1","0","1","0","1","1","1","0","0","1","0","0","1"
"0","1","1","1","0","0","1","0","1","0","1","0","0","1","1","1","0","0","1","1","0","1"
"0","1","0","1","1","0","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","1"
"0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","0","1","0","0","0"
"0","1","0","1","0","0","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","0"
"0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1"
"0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","1","0","1","1","1","0","0"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0"
"0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1"
"0","1","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","1","0","1","1"
"0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0"
"0","1","0","1","0","0","0","0","1","0","1","0","1","0","1","1","0","0","1","0","0","1"
"0","0","0","1","1","1","1","0","0","0","1","0","1","0","1","1","0","1","1","1","0","1"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0"
"0","0","0","1","0","1","0","0","1","0","0","0","0","1","1","1","0","1","1","0","1","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","1","1","0","0","1"
"0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","1"
"1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","1","0","1","1","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
"0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1"
"0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0","0"
"0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","0","1","0","1","1","0"
"0","0","0","0","1","1","1","1","0","0","1","0","0","1","1","1","0","0","1","1","1","0"
"0","1","0","0","0","0","1","0","0","1","1","1","0","1","1","1","0","0","0","0","1","1"
"0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0"
"0","1","0","1","1","1","0","0","1","0","1","0","1","1","1","1","0","0","1","1","1","1"
"0","1","0","1","1","0","1","0","0","0","1","0","0","0","1","1","0","1","1","0","1","1"
"0","0","1","1","0","0","1","0","0","0","1","0","0","1","1","1","0","1","1","1","0","1"
"0","1","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","1","1","1","0","1"
"0","0","0","1","1","1","1","0","0","0","1","0","0","1","0","1","0","1","1","0","1","1"
"0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","1","1"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0"
"0","1","1","1","1","1","1","0","0","0","1","0","0","1","1","1","0","0","1","1","0","1"
"0","0","1","0","1","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","1","0","1","1","1","0","1"
"0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","0","1"
"0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","1","0","1","0","0","1","1"
"0","1","1","1","1","0","1","0","0","0","1","0","1","1","1","1","0","1","1","0","0","1"
"0","0","1","0","1","1","1","0","0","0","1","0","1","1","0","1","0","0","1","0","1","1"
"0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1"
"0","0","0","1","0","1","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1"
"0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0"
"0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","1","0","1","1","1","0","1"
"0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","1"
"0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1"
"1","1","0","1","1","1","1","1","0","0","1","0","1","0","1","1","0","1","1","1","1","1"
"0","1","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","1","1","0","0","0"
"0","1","0","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","0","1","1"
"0","1","0","1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","1","0","0","0","1","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1"
"0","1","1","1","1","1","1","0","1","0","1","0","1","0","0","1","1","0","0","0","0","1"
"0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1"
"0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","1","0","0","1","1","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","1","0","0","0","0","1","1"
"0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0"
"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"1","1","1","0","1","1","1","0","0","0","1","0","1","0","1","1","0","1","1","1","1","1"
"0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1"
"0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1"
"0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1"
"0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0"
"0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1"
"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1"
"0","1","0","1","0","0","1","0","1","0","1","0","0","1","1","1","0","1","1","1","1","1"
"0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0"
"0","1","0","0","1","1","0","0","1","0","1","0","0","1","0","1","0","1","1","1","0","1"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"0","1","1","0","1","0","1","1","0","0","1","0","0","1","0","1","0","1","1","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"0","1","1","1","1","0","0","0","0","1","1","1","0","1","1","1","0","0","0","1","0","1"
"0","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","0"
"0","1","1","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","1","1","0","1"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","1","0","1","1","0","1","0","0","0","1","0","0","1","1","1","0","1","0","0","1","1"
